favorite_count,retweet_count,texts,china,billion,products,democrats,great,dollars,tariffs,country,mueller,border,president,congressman,people,korea,party,years,farmers,going,trade,never,positive_count,negative_count,label
32,11,im democrat id vote second thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,brought lot good point morning really hope run president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26,8,donald run president vote ill even campaign #TrumpForPresident thanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15,1,another great appearance hope catch replay drive home,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,4,certainly entertaining start morning good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
14,2,dont know making lot sense great interview,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14,9,u think republican force lost email found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14,5,geat hearing howard stern run president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
9,6,cant believe hate trump get hearing go backforth good radio simple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
9,2,heard interview enjoyed every second #RadioGold thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,6,incredible interview show please please run president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
17,3,live chicago love sign look everyday thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,3,heard show fan honest real thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106,46,howard stern show 10 minute always fun interesting talking howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
89,65,president way go,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,7,would amazing see run president would vote quickness #Trump2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
660,731,time let pete rose time hit leader baseball hall fame enough already,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
31,15,italian people support president,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
35,14,donald know business screw politics need someone doesnt care politics #Trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,12,need run president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,15,#TrumpForPresident want trumpcare president proof real american,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
294,318,im voting 💯,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,12,run #2016 hit street running obama care doesnt care #TrumpForPresident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,14,build successful business imagine endless possibility could achieve president true,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29,21,president many job could create year ever,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,9,need run country year donald,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,29,great monday still hoping hear word soon running president #TrumpForPresident,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
29,18,get wh lead fix anything also strong unafraid good people,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
29,16,pinehurst #2 happens environmentalist take usga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,17,fox friend minute,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,8,great time yesterday guest host,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,25,story north michigan avenue sstar rated room best view chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
61,22,thank wonderful honest poll result chicago sign people love,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1
27,12,chicago sole destination showcasing fivestar rating hotel restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,11,#Chicago river north support tower sign thank jeremy great writing,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
30,17,many thing worry world sign one give break love,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
25,8,love trump building chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,21,problem putting trump building need reassess life get,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48,32,want something nice chicago shoot piss rahm obama lap dog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,14,shame wasting money cps student bldgs wo ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
13,4,sign right size given size building,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,9,like trump sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,7,love sign #Chicago cross #THEDONALD #TRUMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,3,love new sign chicago add real intelligence city #keepfighting #PresidentTrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
20,5,great chicago sign bend pressure right wont thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
13,5,would love trump building #neworleans #CityBiz thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20,9,pumped million chicago economy brother worked building foryrs rahm thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
39,17,fuss trump beautiful building chicago sign iconic #TRUMP #Elegance #TrumpChicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
22,4,trump love sign chi town #trump4president thank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
20,5,sign absolutely stunning chicago could wear suit fight crime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
51,24,donaldtrump built beautiful highrise pay tax able put whatever signage want,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
284,255,iraqi army useless president obama stay hell iraq never first place,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
79,37,ill say likely republican could realistically beat hillary please consider running,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,new sign look awesome congrats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
69,59,would make great commander chief true intelligence common sense economy knowledge leadership,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
120,81,never gone iraq gotten lot faster make america great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
28,15,mr trump want get something go way walksthetalk left thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
77,59,know im day early weekend celebrationshappy birthday donald looking forward surprise for2015 thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,good news exciting people coming exciting city world great place,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1
26,10,sir true inspiration thank great thanks,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
28,12,good service club imagine service mr trump could give american people pres true,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
16,6,yo sign gonna famous hollywood agree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
68,32,answer question favorite impersonator answer darrell hammond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87,61,people loving trump sign chicago building big league tweet letter call,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
47,25,third rate architecture critic thought got fired failing like building doesnt like trump sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
80,39,inspiration u would run president sort shit,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
71,21,following one best decision ive made twitter love way speaks mind sugar coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
347,398,told hater loser long ago iraq would fall take oil get fast massive waste life trillion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
1146,2043,iraq told u get iraq falling iraq want u come back dont unless get oil mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,18,amateur unfortunate true true leader clueless,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
159,67,one favorite building chicago #TrumpHotel #TrumpTower thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68,84,iraq afghanistan pakistan o foreign policy lack thereof fails repeatedly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
54,18,mr trump please build military take care vet commander chief would happen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20,friend trust anybody probably set get boy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
85,32,strong leader republican moment donald trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163,175,five u soldier killed afghanistan socalled friendly fire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
83,15,#TBT picture fantastic father best teacher world great father day,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
46,26,great father day gift stay star hotel along item signature collection,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,14,reading think like champion great inspirational book thanks good luck,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
102,106,u trade deficit hit 64b april yr record high must better china ripping u bring job home,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
41,22,th floor provides urbane feel la vega wprivate airconditioned cabana massive ft heated pool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,28,need successful business person upright usa rookie trump man thanks agree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,8,baton rouge miss usa yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4226,3404,hope never find life planet there doubt u government start sending money,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,20,think deal prisoner way deal money #Trump2016 true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
521,639,like work hard attract people ethic think like billionaire,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0
120,97,chris mcdaniel look like win mississippi great news big victory tea party,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1
1572,1397,obama never consulted congress prisoner exchange broke law tried president total disaster,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1
626,411,allowed impeach president gross incompetence,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1
283,246,susan rice told lie bergdahl obama representative lie virtually everything obamacare deserter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
26,13,thank great accurate story well done,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
149,164,youre interested balancing work pleasure stop instead make work pleasurable donald trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
93,60,rapidly failing magazine hit strong stance obamas brilliant killer deserter trade amazing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1
107,96,separate winner loser person reacts new twist fate donald trump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
322,317,terrible leader open season every american throughout world terrorist thrilled,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
634,604,president said would never leave soldier behind died benghazi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
533,665,great deal swap killer terrorist u military deserter thats u negotiates nowadays,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
209,157,obama actively destroying greatest country world going pay horrible price recent action,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
142,108,knew al qaeda good negotiator impressive mighty usa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
319,300,bowe bergdahl walked base told solder died looking u never made deal punishment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
490,413,grossly incompetent government led equally incompetent president could made terrible trade bergdahl #OrangeRoom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4,0
346,312,obama administration didnt know fact bergdahl making stupid killer one trade pathetic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1
83,71,got fired people spoke rating terrible apprentice brought back dead blew,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
143,95,another obama disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,16,dune world treasure threading thru scotland top par yd course,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
26,13,speech tuesday #NPCLunch topic building business brand via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,4,one beautiful course thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
22,12,via trump say u brand lost luster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
35,29,today 30pm ct addressing new orleans focus fix great country,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,27,run president thank,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
178,104,snowden liar fraud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
439,482,ever seen country look weaker pathetic snowden obamacare va russia job decimated military debt much,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
20,14,spa offer star service w treatment room spa guestroom overlooking skyline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,23,great story conversion old post office building dc luxury hotel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
353,426,cannot escape responsibility tomorrow evading today pres abraham lincoln,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,145,someone know made mistake apologize forgive move never trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
31,13,u dont run prez hope u r tapped vp fed reserve chair anything thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,10,mr due back last two week without monday scarred monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,144,obamas wind turbine kill 1339 million bird bat every year save bald eagle symbol nation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
37,16,congrats winning spirited primary great job mitch,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
14,9,via sue violatingst amendment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,21,take shot buying keeping wny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,50,exclusive donald trump want build luxury hotel dubai via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,21,via trump effect see dubai property rise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,155,separate winner loser person reacts new twist fate donald trump #leadership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
3231,2819,sometimes losing battle find new way win war dont ever get keep fighting end win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
338,452,logic get b imagination take everywhere albert einstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,15,great see getting respect deserves gentleman friend genius thank,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
30,18,trump may best entrepreneur thinking big also creative tenacious love work,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
21,12,someone say #WineWednesday loved winery va brought case back pottstown pa great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
19,13,saw facebook spec new trump tower dubai looking good thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34,10,really hoping magically run new york city weekend he inspiration thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
43,21,want christmas buy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343,269,watching loving united state many year never seen look weaker le effective,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
50,26,chairman damac dubai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,25,hitting first ball trump international dubai right middle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1021,985,positive every single day positive stamen necessary ingredient success think like champion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
255,254,road sidewalk airport bridge perfect dubai everything look clean strong u everything falling apart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1
326,426,winner convinced imagine dream first want heart expect come true joe montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
320,393,yardstick quality people arent used environment excellence expected steve job,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
37,19,art deal arrived house cannot wait start reading book thanks enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
230,265,dont wait dire circumstance test quickthinking ability alert time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259,315,flexible enough adjust changing circumstance think big,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
49,18,photo trump international golf link hotel ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,16,worldrenowned openair lobby w ocean view top restaurant honolulu premier hotel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28,15,hey get better review redesigned blue monster great review,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
15,5,blt steak excellent service staff chef manager wonderful dining honolulu thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
381,544,many life failure people realize close success gave thomas edison,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
209,176,object golf win play like gentleman win phil mickelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
68,27,designed new villa deluxe guestroom include vintage artwork golf legend,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,16,record trump tie best tie ever owned high quality appealing thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
67,53,either miss pennsylvania pay father pay lawyer pay hurt many people,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1
218,100,miss pennsylvania sheena monnin terrible untrue statement miss usa pageant nice person,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
513,567,never great national security age computer many brilliant nerd break code old day better,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
309,181,great legal victory ft lauderdale trial receive tremendous legal fee loser love,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
59,24,said year country need businessman run like biz think youd great true thx,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
28,14,celebrated room view soar luxurious story windy city,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
38,23,world top amenity luxury residential condominium provide ultimate toronto lifestyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
36,18,would take country right direction #USA #TrumpForPresident,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,19,could reverse u economy unemployment le mo prez #wewantTrump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,14,simple #TrumpForPresident,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,15,make country great inspire younger generation become better american story thank beth,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
45,21,need business oriented man office run youve got vote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,15,even irish routing become president also congrats doonbeg golf course #TrumpForPresident,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,7,admire u much u would make great prez please run,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
34,9,bring honesty white house even think #2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
24,12,plzzzzzzzzzzzzzzz run president would awesome,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
25,12,conservative cant afford sidelined need viable candidate wh run donald run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
26,6,dear sir please run america need thank country great,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
36,11,think twitterverse confirmed want run make real differencetrue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,5,love u genius nice day thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
26,12,trump president,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21,9,great inspiration lot people including thank,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1
30,11,president need thanks,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18,6,thing need run great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
15,6,hero nice thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
22,8,spot medium honestly run prez many support u u expect thanks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
22,10,inspiration thank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
13,3,mr trump plaza take daughter advice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,13,listen daughter run prez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,13,wonderful ideal need phenomenal president like,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1
20,2,donald run please fix mess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,8,run donald run,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,27,fox friend minute at0 many thing talk enjoy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
214,243,never make concession negotiation could lead demand prudent best concession predetermined,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1
264,301,negotiation best deal make one walk away get better term,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
60,37,anyone turn around country create job even difficult,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,9,dont see office next decade moving costal never returning need leader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,4,please support #AutismMayDay campaign highlighting unmet medical need people #autism rt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,19,circulation advertising revenue badly rumor dopey graydon carter going resign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
196,237,china pas economy year way ahead projection pres obama china greatest asset,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
218,237,obamacare brought higher premium decreased care loss job 1 q1 growth repeal late,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,24,interview at0 morning talking getting great pga championship senior pga etc,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72,61,wow vanity fair totally shut national magazine award got nothing graydon carter loser bad food restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
10,7,way destroy view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,15,🍻 ⛳ thanks donald turnberry better ever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,48,offensive windfarms via,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,20,still believe would beaten obama lmao also,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,26,please run president need competent leader find job college #Trump2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25,15,create us200m hotel spa old post office washington dc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,13,loved engagement lunch great,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
