time,texts,retweet_count,favorite_count,begin_time,end_time,close_x,close_y,label
2014-12-01 12:32:33,president,8,12,2014-12-01 12:32:00,2014-12-01 12:37:00,2053.69,2053.73,1
2014-12-01 12:32:04,great article met golfer month development trump golf link ferry point #trump,10,29,2014-12-01 12:32:00,2014-12-01 12:37:00,2053.69,2053.73,1
2014-12-01 12:17:41,american dream alive well good interview #GYTU ☝,11,24,2014-12-01 12:17:00,2014-12-01 12:22:00,2053.95,2053.38,0
2014-12-01 12:16:00,real individual brilliant man thank,16,21,2014-12-01 12:16:00,2014-12-01 12:21:00,2054.07,2053.74,0
2014-12-01 11:27:13,00 enjoy,26,79,2014-12-01 11:27:00,2014-12-01 11:32:00,2054.3,2054.81,1
2014-11-28 11:56:37,omg omg omg rtd meee yay sooo admire cant wait presedent #Tump2016,26,53,2014-11-28 11:56:00,2014-11-28 12:01:00,2071.66,2070.78,0
2014-11-28 11:56:12,onaldtrump oh yes next president united state president donald trump,8,28,2014-11-28 11:56:00,2014-11-28 12:01:00,2071.66,2070.78,0
2014-11-28 11:54:05,leading u trump,9,32,2014-11-28 11:54:00,2014-11-28 11:59:00,2071.63,2071.7,1
2014-11-28 11:53:25,think responsible lower gas price ball call opec thank mr trump,28,44,2014-11-28 11:53:00,2014-11-28 11:58:00,2071.5,2071.96,1
2014-11-28 11:53:04,perfect moment inspiring #book thank mr trump,6,23,2014-11-28 11:53:00,2014-11-28 11:58:00,2071.5,2071.96,1
2014-11-28 11:52:48,sarah went pizza night remember,23,72,2014-11-28 11:52:00,2014-11-28 11:57:00,2071.92,2071.9,0
2014-11-28 09:55:51,night think darn shame mr trump isnt office,9,24,2014-11-28 09:55:00,2014-11-28 10:00:00,2070.66,2071.71,1
2014-11-28 09:54:39,trump,5,19,2014-11-28 09:54:00,2014-11-28 09:59:00,2070.95,2071.63,1
2014-11-28 09:54:04,please tell least considering running president please please please,22,57,2014-11-28 09:54:00,2014-11-28 09:59:00,2070.95,2071.63,1
2014-11-28 09:53:01,cant wait see trump news #TrumpForPresident,7,20,2014-11-28 09:53:00,2014-11-28 09:58:00,2070.62,2071.6,1
2014-11-28 09:52:44,love australia visit u youre president great place,5,25,2014-11-28 09:52:00,2014-11-28 09:57:00,2070.03,2070.92,1
2014-11-28 09:51:50,donald real deal trump ive calling year,3,15,2014-11-28 09:51:00,2014-11-28 09:56:00,2069.78,2070.9,1
2014-11-28 09:51:27,career politician need someone know business washington im rooting mr trump,12,31,2014-11-28 09:51:00,2014-11-28 09:56:00,2069.78,2070.9,1
2014-11-28 09:50:27,love mexico donald role model thanks,10,16,2014-11-28 09:50:00,2014-11-28 09:55:00,2070.41,2070.66,1
2014-11-28 09:49:37,donald trump president,3,24,2014-11-28 09:49:00,2014-11-28 09:54:00,2070.6,2070.95,1
2014-11-28 09:48:41,donald trump president,5,18,2014-11-28 09:48:00,2014-11-28 09:53:00,2070.52,2070.62,1
2014-11-28 09:48:34,announcement arent going run scheduled made stay tuned,9,12,2014-11-28 09:48:00,2014-11-28 09:53:00,2070.52,2070.62,1
2014-11-28 09:47:06,doubt mr trump real deal thank,6,17,2014-11-28 09:47:00,2014-11-28 09:52:00,2070.45,2070.03,0
2014-11-28 09:41:54,awwww wonderful thing say fearless leader trump,7,15,2014-11-28 09:41:00,2014-11-28 09:46:00,2068.95,2069.96,1
2014-11-28 09:41:17,rt great news ireland clare county council turned massive windfarm near hotel smart,13,18,2014-11-28 09:41:00,2014-11-28 09:46:00,2068.95,2069.96,1
2014-11-26 14:37:28,find something everyone list holiday gift guide tumblr,17,30,2014-11-26 14:37:00,2014-11-26 14:42:00,2070.17,2070.04,0
2014-11-26 11:15:53,think would awesome leader country,18,54,2014-11-26 11:15:00,2014-11-26 11:20:00,2068.58,2068.35,0
2014-11-26 11:15:25,please win presidency united state america,17,64,2014-11-26 11:15:00,2014-11-26 11:20:00,2068.58,2068.35,0
2014-11-26 11:15:13,#TrumpForPresident #2016 make happen enough said,12,45,2014-11-26 11:15:00,2014-11-26 11:20:00,2068.58,2068.35,0
2014-11-26 11:14:30,definitely voting man right,4,31,2014-11-26 11:14:00,2014-11-26 11:19:00,2068.65,2068.27,0
2014-11-26 11:13:42,former fortune senior executive agree time biz savvy guy,4,23,2014-11-26 11:13:00,2014-11-26 11:18:00,2069.0,2068.15,0
2014-11-26 10:43:10,dream one day ill able tell child story taking office fixing country 🇺🇸 #2016,21,77,2014-11-26 10:43:00,2014-11-26 10:48:00,2068.77,2069.28,1
2014-11-26 10:42:20,yes he man next president sure he man doubt,6,30,2014-11-26 10:42:00,2014-11-26 10:47:00,2068.96,2069.04,1
2014-11-26 10:22:06,seriously president 🇺🇸 ✊,8,29,2014-11-26 10:22:00,2014-11-26 10:27:00,2068.83,2069.27,1
2014-11-26 10:21:50,look forward seeing name next presidential ballot,9,32,2014-11-26 10:21:00,2014-11-26 10:26:00,2068.97,2069.41,1
2014-11-26 10:19:37,latest plan transform trump turnberry finest resort world today,8,23,2014-11-26 10:19:00,2014-11-26 10:24:00,2068.49,2069.49,1
2014-11-25 15:03:56,congratulation named #1 best business hotel nyc world best business hotel,41,120,2014-11-25 15:03:00,2014-11-25 15:08:00,2068.88,2070.17,1
2014-11-25 14:05:53,president obama absolutely control respect african american communitythey fared poorly presidency,1615,1175,2014-11-25 14:05:00,2014-11-25 14:10:00,2071.1,2070.06,0
2014-11-25 13:59:01,love bring unparalleled style elegance world class amenity la vega,20,39,2014-11-25 13:59:00,2014-11-25 14:04:00,2071.04,2070.77,0
2014-11-24 14:41:49,defense sec hagel quit great news country guy didnt clue grossly outmatched enemy couldnt even speak,145,189,2014-11-24 14:41:00,2014-11-24 14:46:00,2068.69,2068.85,1
2014-11-24 12:43:52,always one idol thank,12,24,2014-11-24 12:43:00,2014-11-24 12:48:00,2067.2,2067.43,1
2014-11-24 12:43:25,next president united state president donald trump,18,36,2014-11-24 12:43:00,2014-11-24 12:48:00,2067.2,2067.43,1
2014-11-24 12:43:03,might always agree w everything say wonderful engages w people twitter,17,39,2014-11-24 12:43:00,2014-11-24 12:48:00,2067.2,2067.43,1
2014-11-24 12:42:03,onaldtrump obama come australia make speech pm time fighting together iraq run please,19,32,2014-11-24 12:42:00,2014-11-24 12:47:00,2067.28,2067.48,1
2014-11-24 12:40:53,next president united state president donald trump,21,29,2014-11-24 12:40:00,2014-11-24 12:45:00,2067.22,2067.23,1
2014-11-24 12:20:39,cant wait donald monday complete,4,14,2014-11-24 12:20:00,2014-11-24 12:25:00,2067.59,2068.07,1
2014-11-24 12:20:20,u president,9,25,2014-11-24 12:20:00,2014-11-24 12:25:00,2067.59,2068.07,1
2014-11-24 12:19:55,mr trump need office need direct famous quote jeopardize country fired,16,26,2014-11-24 12:19:00,2014-11-24 12:24:00,2067.54,2068.17,1
2014-11-24 12:18:55,good morning mr trump comment dead ff,5,21,2014-11-24 12:18:00,2014-11-24 12:23:00,2067.61,2067.94,1
2014-11-24 12:17:56,truly wish mr trump best he awesome cool smart trump president yeah,9,20,2014-11-24 12:17:00,2014-11-24 12:22:00,2067.45,2068.07,1
2014-11-24 11:34:14,00 much talk sadly enjoy,33,91,2014-11-24 11:34:00,2014-11-24 11:39:00,2067.25,2066.86,0
2014-11-21 15:14:47,theyre going riot ferguson matter,525,627,2014-11-21 15:14:00,2014-11-21 15:19:00,2062.36,2062.21,0
2014-11-20 15:20:46,trumping turnberry via link magazine,21,38,2014-11-20 15:20:00,2014-11-20 15:25:00,2049.78,2050.64,1
2014-11-20 14:36:28,repubs must allow pres obama subvert constitution u benefit unable negotiate w congress,292,351,2014-11-20 14:36:00,2014-11-20 14:41:00,2052.03,2051.36,0
2014-11-20 12:52:48,fan bill cosby nevertheless free advice innocent remain silent look guilty hell,349,506,2014-11-20 12:52:00,2014-11-20 12:57:00,2051.81,2050.8,0
2014-11-19 14:36:56,power lunching next #BlueMonster via cc,14,32,2014-11-19 14:36:00,2014-11-19 14:41:00,2046.37,2046.2,0
2014-11-19 14:17:09,best advice could give young entrepreneur mr trump passionate work,80,122,2014-11-19 14:17:00,2014-11-19 14:22:00,2050.67,2048.21,0
2014-11-19 13:29:47,obama salvage presidency going ferguson bringing peace,28,53,2014-11-19 13:29:00,2014-11-19 13:34:00,2047.77,2047.33,0
2014-11-19 13:29:12,donaldtrump donald trump helped obama #AndrewTahmoorissi thek check wonderful gesture,35,53,2014-11-19 13:29:00,2014-11-19 13:34:00,2047.77,2047.33,0
2014-11-19 13:28:03,protect ya neck wear tie,13,47,2014-11-19 13:28:00,2014-11-19 13:33:00,2047.94,2047.32,0
2014-11-19 13:26:19,ive got tell love love love trump toronto,8,25,2014-11-19 13:26:00,2014-11-19 13:31:00,2048.46,2047.52,0
2014-11-18 15:47:31,chicago dont forget tix wine tasting fundraiser 22 proceeds benefit,26,31,2014-11-18 15:47:00,2014-11-18 15:52:00,2053.72,2052.41,0
2014-11-18 15:30:26,like jonathan gruber viciously lied called american stupid obamacare many consultant global warming,114,125,2014-11-18 15:30:00,2014-11-18 15:35:00,2055.08,2054.26,0
2014-11-18 14:57:33,played #Doral #White sunday gorgeous course youre great thing #Golf #Resort thanks,13,13,2014-11-18 14:57:00,2014-11-18 15:02:00,2054.4,2054.42,1
2014-11-18 13:54:00,looking excuse cook thanksgiving many nyc outlet delivery full meal including,27,53,2014-11-18 13:54:00,2014-11-18 13:59:00,2052.47,2052.57,1
2014-11-17 12:43:40,support hope run,17,45,2014-11-17 12:43:00,2014-11-17 12:48:00,2041.09,2041.12,1
2014-11-17 12:41:28,exactly america need going forward mr trump president smart bet,24,52,2014-11-17 12:41:00,2014-11-17 12:46:00,2041.21,2041.1,0
2014-11-17 12:40:52,youd winning candidate america starved direct honest leadership inrun,16,42,2014-11-17 12:40:00,2014-11-17 12:45:00,2040.24,2041.22,1
2014-11-17 11:52:41,ten minute enjoy,34,127,2014-11-17 11:52:00,2014-11-17 11:57:00,2035.66,2036.66,1
2014-11-17 11:38:10,truly hope trump run would simply fantastic dt plz,12,29,2014-11-17 11:38:00,2014-11-17 11:43:00,2035.23,2036.05,1
2014-11-17 11:34:04,looking forward need permanent position would like big league time,7,21,2014-11-17 11:34:00,2014-11-17 11:39:00,2035.04,2035.36,1
2014-11-13 15:31:37,via union leader trump lead tribute slain journalist james foley new hampshire first amendment award,23,41,2014-11-13 15:31:00,2014-11-13 15:36:00,2034.6,2038.14,1
2014-11-13 14:30:42,entrepreneur set bar high best possibly apply skill talent tenacious,337,390,2014-11-13 14:30:00,2014-11-13 14:35:00,2032.79,2034.0,1
2014-11-13 14:28:21,entrepreneur set example motivate others well remembering setting example,212,285,2014-11-13 14:28:00,2014-11-13 14:33:00,2032.83,2033.83,1
2014-11-12 15:15:48,congratulation named one great destination,22,49,2014-11-12 15:15:00,2014-11-12 15:20:00,2037.45,2037.61,1
2014-11-12 14:50:17,congrats named theth best hotel restaurant world,29,64,2014-11-12 14:50:00,2014-11-12 14:55:00,2035.77,2036.28,1
2014-11-12 10:05:59,nyc deal making announces speaker lineup inc keynote,11,23,2014-11-12 10:05:00,2014-11-12 10:10:00,2035.42,2036.39,1
2014-11-10 14:25:31,haha dont even live america would awesome see president lol,13,45,2014-11-10 14:25:00,2014-11-10 14:30:00,2036.99,2036.74,0
2014-11-10 14:24:29,president,13,42,2014-11-10 14:24:00,2014-11-10 14:29:00,2036.84,2036.83,0
2014-11-10 14:24:22,long ivanka involved cabinet im #smartwomen,13,33,2014-11-10 14:24:00,2014-11-10 14:29:00,2036.84,2036.83,0
2014-11-10 14:22:08,trump president,11,46,2014-11-10 14:22:00,2014-11-10 14:27:00,2036.34,2036.91,1
2014-11-10 14:19:40,run vote top rand paul get vice president,14,52,2014-11-10 14:19:00,2014-11-10 14:24:00,2036.3,2036.84,1
2014-11-10 14:18:50,need le #isis #ebola #obama true,32,67,2014-11-10 14:18:00,2014-11-10 14:23:00,2036.1,2036.73,1
2014-11-10 14:15:25,dad awesome run president could raise country like raised kid wow,13,45,2014-11-10 14:15:00,2014-11-10 14:20:00,2036.01,2036.44,1
2014-11-10 14:14:28,child spoiled celebrity something right entitlement mentality #TrumpForPresident,8,32,2014-11-10 14:14:00,2014-11-10 14:19:00,2036.03,2036.3,1
2014-11-10 14:13:28,love strong powerful man voice important pompous as white house,9,26,2014-11-10 14:13:00,2014-11-10 14:18:00,2036.05,2036.1,1
2014-11-10 14:12:21,one goal life eventually business,11,29,2014-11-10 14:12:00,2014-11-10 14:17:00,2035.93,2036.08,1
2014-11-10 13:40:40,trumping competition every midterm candidate robocall #Election2014,40,80,2014-11-10 13:40:00,2014-11-10 13:45:00,2036.47,2036.3,0
2014-11-10 13:39:15,love u always make smile,4,23,2014-11-10 13:39:00,2014-11-10 13:44:00,2036.36,2036.46,1
2014-11-10 13:32:35,enjoy dear donald maximum expression real generosity,3,25,2014-11-10 13:32:00,2014-11-10 13:37:00,2037.02,2036.73,0
2014-11-10 12:55:13,five minute enjoy,22,63,2014-11-10 12:55:00,2014-11-10 13:00:00,2035.94,2036.3,1
2014-11-10 12:21:03,ronald reagan jfk alive theyd voting president,36,76,2014-11-10 12:21:00,2014-11-10 12:26:00,2036.05,2035.44,0
2014-11-10 12:17:38,great,3,21,2014-11-10 12:17:00,2014-11-10 12:22:00,2035.78,2036.13,1
2014-11-10 12:16:29,donald trump selfmade give lot candidate plus obviously great president,14,30,2014-11-10 12:16:00,2014-11-10 12:21:00,2035.97,2036.05,1
2014-11-10 12:15:04,donald make happen let business country financial interest aid demand,12,39,2014-11-10 12:15:00,2014-11-10 12:20:00,2035.99,2035.95,0
2014-11-10 12:14:17,great job heather,2,8,2014-11-10 12:14:00,2014-11-10 12:19:00,2036.16,2035.83,0
2014-11-10 12:10:58,ran president would vote,10,26,2014-11-10 12:10:00,2014-11-10 12:15:00,2036.02,2035.99,0
2014-11-10 12:10:17,big fan run prez please,7,16,2014-11-10 12:10:00,2014-11-10 12:15:00,2036.02,2035.99,0
2014-11-10 12:08:04,myst time staying trump resort awesome thanks impeccable service #TrumpMiami,23,61,2014-11-10 12:08:00,2014-11-10 12:13:00,2036.4,2036.04,0
2014-11-10 12:06:05,please run president save country,13,46,2014-11-10 12:06:00,2014-11-10 12:11:00,2036.77,2035.56,0
2014-11-10 12:05:02,excellent well expect nuanced interesting geopolitical discussion youre gotoguy sense,9,23,2014-11-10 12:05:00,2014-11-10 12:10:00,2036.84,2036.02,0
2014-11-10 12:03:38,#TP teleprompter president stop electing president whose singular important quality reading tp,19,34,2014-11-10 12:03:00,2014-11-10 12:08:00,2036.85,2036.4,0
2014-11-10 12:03:07,please run president,6,25,2014-11-10 12:03:00,2014-11-10 12:08:00,2036.85,2036.4,0
2014-11-10 11:58:23,at0,21,66,2014-11-10 11:58:00,2014-11-10 12:03:00,2037.2,2036.85,0
2014-11-10 11:07:27,jackson kentucky need president mr trump agree thanks,20,39,2014-11-10 11:07:00,2014-11-10 11:12:00,2036.31,2036.53,1
2014-11-10 11:05:50,definitely star chicago skyline show loved visiting toronto,25,79,2014-11-10 11:05:00,2014-11-10 11:10:00,2036.46,2036.63,1
2014-11-10 11:04:49,president,11,28,2014-11-10 11:04:00,2014-11-10 11:09:00,2036.88,2036.68,0
2014-11-10 11:00:44,feel country falling apart day please run president #Trump2016,13,16,2014-11-10 11:00:00,2014-11-10 11:05:00,2037.05,2036.46,0
2014-11-10 10:57:23,man need come presidential election #TrumpForPresident,22,42,2014-11-10 10:57:00,2014-11-10 11:02:00,2036.97,2036.71,0
2014-11-07 14:50:57,autism speaks bob suzanne wright address pontifical council health care worker vatican rome november22,44,54,2014-11-07 14:50:00,2014-11-07 14:55:00,2030.6,2029.14,0
2014-11-07 13:06:17,#FF he genius always right enough said,5,20,2014-11-07 13:06:00,2014-11-07 13:11:00,2032.27,2031.98,0
2014-11-07 13:05:54,would vote could run country success,4,31,2014-11-07 13:05:00,2014-11-07 13:10:00,2032.77,2032.14,0
2014-11-07 13:04:36,youre tie fantastic,4,27,2014-11-07 13:04:00,2014-11-07 13:09:00,2032.29,2032.47,1
2014-11-07 13:03:27,going put cape come save country need,11,37,2014-11-07 13:03:00,2014-11-07 13:08:00,2032.66,2032.15,0
2014-11-07 13:02:39,thank appearing making ride work morning enjoyable,4,12,2014-11-07 13:02:00,2014-11-07 13:07:00,2032.16,2032.17,1
2014-11-07 13:02:25,ill help bring home ohio mr future president love,4,13,2014-11-07 13:02:00,2014-11-07 13:07:00,2032.16,2032.17,1
2014-11-07 13:01:45,youre person clue government #donaldforprez,4,23,2014-11-07 13:01:00,2014-11-07 13:06:00,2031.86,2032.27,1
2014-11-07 13:00:33,youre really fire amazing god,6,18,2014-11-07 13:00:00,2014-11-07 13:05:00,2031.71,2032.77,1
2014-11-07 12:59:21,run donald run nation need,5,21,2014-11-07 12:59:00,2014-11-07 13:04:00,2031.94,2032.29,1
2014-11-07 12:58:42,fire morning bad prez agree,1,21,2014-11-07 12:58:00,2014-11-07 13:03:00,2031.83,2032.66,1
2014-11-07 12:57:50,good morning big guy here hoping make bundle money today,9,21,2014-11-07 12:57:00,2014-11-07 13:02:00,2031.84,2032.16,1
2014-11-07 12:56:07,segment awesome side great start day thanks,16,85,2014-11-07 12:56:00,2014-11-07 13:01:00,2031.59,2031.86,1
2014-11-07 12:55:51,well done thanks good laugh start day,4,12,2014-11-07 12:55:00,2014-11-07 13:00:00,2031.6,2031.71,1
2014-11-07 12:55:23,outstanding maybe frank could someday mr trump good sport,2,11,2014-11-07 12:55:00,2014-11-07 13:00:00,2031.6,2031.71,1
2014-11-07 12:54:23,awesome bit funny stuff,3,13,2014-11-07 12:54:00,2014-11-07 12:59:00,2031.61,2031.94,1
2014-11-07 12:54:02,dear donald love success aftershave love walk house confidence smell trump,515,494,2014-11-07 12:54:00,2014-11-07 12:59:00,2031.61,2031.94,1
2014-11-07 12:53:00,😂 😂 😂,2,9,2014-11-07 12:53:00,2014-11-07 12:58:00,2031.57,2031.83,1
2014-11-07 12:52:53,love frank he gooooood great start friday thanks,4,13,2014-11-07 12:52:00,2014-11-07 12:57:00,2031.67,2031.84,1
2014-11-07 12:51:49,great segment ty laugh,3,10,2014-11-07 12:51:00,2014-11-07 12:56:00,2031.65,2031.59,0
2014-11-07 12:51:25,awesome,4,6,2014-11-07 12:51:00,2014-11-07 12:56:00,2031.65,2031.59,0
2014-11-07 12:51:02,missed 😬 whens replay #epicmoments 0 espn,5,9,2014-11-07 12:51:00,2014-11-07 12:56:00,2031.65,2031.59,0
2014-11-07 11:59:35,mike mike show at5 espn minute fun great guy radio tv,16,51,2014-11-07 11:59:00,2014-11-07 12:04:00,2031.68,2031.58,0
2014-11-07 11:51:41,plus golic apology bill great show line,2,13,2014-11-07 11:51:00,2014-11-07 11:56:00,2032.28,2032.7,1
2014-11-07 11:48:57,really want hear say youre fired reid pelosi,44,88,2014-11-07 11:48:00,2014-11-07 11:53:00,2032.21,2032.37,1
2014-11-06 12:21:04,would definately vote,11,27,2014-11-06 12:21:00,2014-11-06 12:26:00,2026.15,2026.17,1
2014-11-06 11:13:44,hope r stay strong stand need closed bdrs common core lower tax bns,57,87,2014-11-06 11:13:00,2014-11-06 11:18:00,2023.61,2024.9,1
2014-11-06 11:12:18,time world ready leadership,22,42,2014-11-06 11:12:00,2014-11-06 11:17:00,2023.39,2023.82,1
2014-11-06 11:10:33,president please least make run,21,35,2014-11-06 11:10:00,2014-11-06 11:15:00,2024.42,2023.69,0
2014-11-06 11:08:41,#Trump4President,14,29,2014-11-06 11:08:00,2014-11-06 11:13:00,2024.55,2023.61,0
2014-11-06 11:08:30,donald trump ruthless presidency make people sweat real progress,19,38,2014-11-06 11:08:00,2014-11-06 11:13:00,2024.55,2023.61,0
2014-11-06 11:06:50,cant wait take country rebuild obama destroyed,33,61,2014-11-06 11:06:00,2014-11-06 11:11:00,2024.37,2023.92,0
2014-11-06 11:05:05,endorsed early pulled real upset sound like #Trump2016 gained point,13,19,2014-11-06 11:05:00,2014-11-06 11:10:00,2024.25,2024.42,1
2014-11-06 11:04:24,day till yeeeha cant wait,2,16,2014-11-06 11:04:00,2014-11-06 11:09:00,2024.23,2024.78,1
2014-11-06 11:02:33,republican dominating house america need mr trump president,16,48,2014-11-06 11:02:00,2014-11-06 11:07:00,2023.19,2024.56,1
2014-11-05 11:49:01,fantastic win proud victory speech last night gracious opponent whose speech,100,206,2014-11-05 11:49:00,2014-11-05 11:54:00,2019.88,2020.31,1
2014-11-05 11:44:39,great night good guy im worried obama using executive power pas immigration law,65,102,2014-11-05 11:44:00,2014-11-05 11:49:00,2019.11,2019.88,1
2014-11-05 11:44:12,mean president trump,16,44,2014-11-05 11:44:00,2014-11-05 11:49:00,2019.11,2019.88,1
2014-11-05 11:43:30,cant wait new season #CelebrityApprentice gonna epic great cast selection,26,63,2014-11-05 11:43:00,2014-11-05 11:48:00,2018.69,2019.83,1
2014-11-05 10:25:59,really bad night president obama republican get together get job done,527,1001,2014-11-05 10:25:00,2014-11-05 10:30:00,2017.86,2016.92,0
2014-11-05 10:21:06,amazing race tremendous courage deserved win old fashioned reason great governor,89,210,2014-11-05 10:21:00,2014-11-05 10:26:00,2019.97,2017.57,0
2014-11-04 14:09:35,watch see new cast,79,98,2014-11-04 14:09:00,2014-11-04 14:14:00,2012.08,2012.14,1
2014-11-04 10:25:33,apprentice awesome,17,21,2014-11-04 10:25:00,2014-11-04 10:30:00,2012.15,2009.34,0
2014-11-04 10:24:00,trump national palos verdes #golfgem #golfletsgo #golf,32,53,2014-11-04 10:24:00,2014-11-04 10:29:00,2012.82,2009.63,0
2014-11-04 10:23:03,bought art deal cant wait read 👌 great,11,21,2014-11-04 10:23:00,2014-11-04 10:28:00,2013.38,2009.96,0
2014-11-04 10:20:19,ran president would vote,18,46,2014-11-04 10:20:00,2014-11-04 10:25:00,2012.39,2012.15,0
2014-11-03 15:08:07,husband upset trump tie shirt nowhere found local macys go,13,23,2014-11-03 15:08:00,2014-11-03 15:13:00,2018.46,2018.27,0
2014-11-03 13:17:51,awesome job always love hearing say every week #Trump2016,12,29,2014-11-03 13:17:00,2014-11-03 13:22:00,2023.04,2022.82,0
2014-11-03 12:55:11,whew week never dont monday donald,9,25,2014-11-03 12:55:00,2014-11-03 13:00:00,2022.69,2023.41,1
2014-11-03 11:51:39,wont miss dont hold back say like great day mr trump,18,34,2014-11-03 11:51:00,2014-11-03 11:56:00,2019.55,2020.33,1
2014-11-03 10:57:53,morning,30,80,2014-11-03 10:57:00,2014-11-03 11:02:00,2018.83,2019.19,1
2014-11-03 10:38:06,blue monster best course south florida,9,22,2014-11-03 10:38:00,2014-11-03 10:43:00,2017.28,2016.9,0
2014-11-03 10:35:06,great vibe,27,59,2014-11-03 10:35:00,2014-11-03 10:40:00,2017.31,2016.49,0
2014-10-31 15:13:02,happy halloween,42,109,2014-10-31 15:13:00,2014-10-31 15:18:00,2011.72,2011.0,0
2014-10-31 13:54:46,spa trump ® offer treatment room spa guestroom overlooking chicago skyline,16,38,2014-10-31 13:54:00,2014-10-31 13:59:00,2011.71,2011.78,1
2014-10-31 13:24:55,learn rule game play better anyone else albert einstein,493,384,2014-10-31 13:24:00,2014-10-31 13:29:00,2014.33,2013.65,0
2014-10-31 13:04:59,cant make leader mr trump born leader thank,15,27,2014-10-31 13:04:00,2014-10-31 13:09:00,2014.22,2014.04,0
2014-10-30 15:33:41,#TrumpVlog quarantine nurse,59,108,2014-10-30 15:33:00,2014-10-30 15:38:00,1989.23,1990.61,1
2014-10-30 13:02:40,person enthusiastic work anything fear life samuel goldwyn,242,235,2014-10-30 13:02:00,2014-10-30 13:07:00,1989.16,1989.23,1
2014-10-29 14:24:30,love place im trump resort traveler life great thanks,16,31,2014-10-29 14:24:00,2014-10-29 14:29:00,1977.02,1979.09,1
2014-10-29 09:52:22,game world series tonight giant making big mistake starting ace kc even two day rest,203,252,2014-10-29 09:52:00,2014-10-29 09:57:00,1989.05,1990.56,1
2014-10-28 15:38:21,believe anybody afraid fail winner,428,451,2014-10-28 15:38:00,2014-10-28 15:43:00,1983.38,1982.59,0
2014-10-28 14:52:01,governor already backing ebola quarantine bad decision lead mayhem,109,206,2014-10-28 14:52:00,2014-10-28 14:57:00,1976.42,1976.87,1
2014-10-28 14:34:53,wh refused meeting israeli defense minister obama hated iran much dislike israel,460,405,2014-10-28 14:34:00,2014-10-28 14:39:00,1976.97,1977.03,1
2014-10-28 13:34:24,perfect getaway europe elitestar destination perfected oldworld luxury,35,53,2014-10-28 13:34:00,2014-10-28 13:39:00,1972.68,1973.66,1
2014-10-28 13:25:41,story luxury highrise offer elite amenity residence maximize every inch space,18,43,2014-10-28 13:25:00,2014-10-28 13:30:00,1972.93,1973.37,1
2014-10-28 13:02:59,obamacare brought skyrocketing premium increase unaffordable deductible lead le care job loss,232,346,2014-10-28 13:02:00,2014-10-28 13:07:00,1971.89,1972.29,1
2014-10-28 12:00:14,show someone without ego ill show loser,79,107,2014-10-28 12:00:00,2014-10-28 12:05:00,1970.89,1971.74,1
2014-10-28 11:59:46,definitely true #success,165,182,2014-10-28 11:59:00,2014-10-28 12:04:00,1970.79,1971.87,1
2014-10-27 15:52:12,hong kong featured page great hometown new york city including,13,26,2014-10-27 15:52:00,2014-10-27 15:57:00,1961.79,1962.39,1
2014-10-27 15:01:50,thank selecting ocean view suite one top suite,11,36,2014-10-27 15:01:00,2014-10-27 15:06:00,1959.45,1959.82,1
2014-10-27 14:29:26,wonder official feel treating coach mike leach little respect loss 27,118,150,2014-10-27 14:29:00,2014-10-27 14:34:00,1959.91,1960.29,1
2014-10-27 12:41:29,helluva job donald expected nothing le speaking ur mind country becoming extinct,22,48,2014-10-27 12:41:00,2014-10-27 12:46:00,1957.35,1959.25,1
2014-10-27 12:38:25,mr trump truly enjoy insite opinion please run president usa need leadership,29,51,2014-10-27 12:38:00,2014-10-27 12:43:00,1957.82,1957.11,0
2014-10-27 11:37:01,thank reminding everyone need #BringBackOurMarine #MilitaryMonday,74,108,2014-10-27 11:37:00,2014-10-27 11:42:00,1959.33,1957.76,0
2014-10-27 11:35:04,totally agree,3,23,2014-10-27 11:35:00,2014-10-27 11:40:00,1959.63,1957.83,0
2014-10-27 11:34:36,#Trump4President # #Trump2016 please run president much good,6,30,2014-10-27 11:34:00,2014-10-27 11:39:00,1960.93,1957.98,0
2014-10-27 11:34:21,income cost living legal citizen america yep obama america sad,34,54,2014-10-27 11:34:00,2014-10-27 11:39:00,1960.93,1957.98,0
2014-10-27 11:33:20,thanks speaking sgt andrew tahmooressi morning,29,43,2014-10-27 11:33:00,2014-10-27 11:38:00,1961.49,1959.02,0
2014-10-27 11:32:30,right,6,22,2014-10-27 11:32:00,2014-10-27 11:37:00,1961.32,1959.33,0
2014-10-27 11:32:24,great job morning,4,26,2014-10-27 11:32:00,2014-10-27 11:37:00,1961.32,1959.33,0
2014-10-27 11:32:14,great job fox friend great week thanks shedding light disease fr porous border,10,32,2014-10-27 11:32:00,2014-10-27 11:37:00,1961.32,1959.33,0
2014-10-27 11:31:05,good job afraid speak truth people need hear truth,23,40,2014-10-27 11:31:00,2014-10-27 11:36:00,1961.84,1959.01,0
2014-10-27 11:30:19,point always,5,25,2014-10-27 11:30:00,2014-10-27 11:35:00,1962.26,1959.63,0
2014-10-27 11:29:38,right mexico agenda impossible citizenship process god cant wake,20,36,2014-10-27 11:29:00,2014-10-27 11:34:00,1961.51,1960.93,0
2014-10-27 11:27:43,power man care country,10,31,2014-10-27 11:27:00,2014-10-27 11:32:00,1961.67,1961.32,0
2014-10-27 11:27:26,articulate concise ever leave trump identify clear present economic enemy mexico,17,37,2014-10-27 11:27:00,2014-10-27 11:32:00,1961.67,1961.32,0
